listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,listings_per_host,minimum_nights_per_listing
36562508,"Fantastic City Centre Location, Standard Twin Room",271780288,Dublin Citi Hotel,Dublin City,53.34433,-6.26361,Hotel room,191,1,58,05/12/2022,1.39,3,327,24,3,1
36562570,"Amazing City Centre Location, Standard Double Room",271780288,Dublin Citi Hotel,Dublin City,53.34433,-6.26361,Hotel room,174,1,127,09/11/2022,3.07,3,326,46,3,1
36562979,Beautiful home in lucan beside St Catherine's park,31129739,Frank,South Dublin,53.3536,-6.45788,Private room,40,14,0,,,1,0,0,1,14
36563591,더블린 시티센터,274862731,Seulgi,Dublin City,53.3519,-6.25756,Shared room,13,3,0,,,1,0,0,1,3
36572462,Historic City centre townhouse. 1 Ormond House,274929205,Barry,Dublin City,53.34695,-6.26927,Private room,192,2,29,21/03/2020,0.7,4,0,0,4,2
36580602,Double Room with bus links to Dublin city centre,38424566,Osafamen,Dublin City,53.33784,-6.36352,Private room,45,2,15,05/12/2021,0.37,1,0,0,1,2
36586845,Clarendon Suites - Penthouse,270978397,Clarendon,Dublin City,53.34048,-6.26129,Hotel room,189,2,76,29/10/2022,2.6,4,346,8,4,2
36587590,Clarendon Suites - King Room 1,270978397,Clarendon,Dublin City,53.34172,-6.26124,Hotel room,171,2,33,11/10/2022,0.84,4,347,8,4,2
36589636,Clarendon Suites - King Room 3,270978397,Clarendon,Dublin City,53.34014,-6.26269,Hotel room,148,2,85,15/06/2022,2.38,4,326,24,4,2
36590112,Clarendon Suites - King Room 4,270978397,Clarendon,Dublin City,53.3406,-6.26333,Hotel room,137,2,29,29/10/2022,0.83,4,297,13,4,2
36601270,City Centre Apartment,126014137,Ger,Dublin City,53.35465,-6.26482,Entire home/apt,165,3,3,27/08/2019,0.07,1,0,0,1,3
36630917,"Elegant,split-level apt. in Victorian era property",32325183,John,Dublin City,53.31636,-6.28198,Entire home/apt,65,14,68,01/11/2022,1.64,4,3,4,4,14
36647879,Historic City centre townhouse.2 Ormond house,274929205,Barry,Dublin City,53.34678,-6.2695,Private room,163,2,34,17/03/2020,0.83,4,0,0,4,2
36649175,Historic City centre townhouse. 3 Ormond house,274929205,Barry,Dublin City,53.34697,-6.26913,Private room,128,2,29,01/03/2020,0.7,4,0,0,4,2
36650309,Historic City centre townhouse. 4 Ormond house,274929205,Barry,Dublin City,53.34712,-6.26935,Private room,128,2,33,09/03/2020,0.81,4,0,0,4,2
36655900,Cosy flat in historical area close to the Centre,64148005,Gábor,Dublin City,53.32441,-6.27483,Entire home/apt,55,1,1,20/11/2019,0.03,1,0,0,1,1
36661055,10 min from temple bar PRIVATE ENSUITE room,146503717,Marvin,Dublin City,53.3484,-6.2787,Private room,83,1,37,01/03/2020,0.89,2,0,0,2,1
36686468,Lovely En-Suite BR | Perfect tranquil location!,30902115,Karim,Dublin City,53.32569,-6.24335,Private room,60,2,63,30/08/2022,1.59,3,8,17,3,2
36718669,RDS Private double room classic,231308641,Lynda,Dublin City,53.33208,-6.22079,Private room,79,90,14,15/09/2022,0.34,4,224,7,4,35
36725320,Historic Blackrock family home,276038850,Stephen,Dn Laoghaire-Rathdown,53.28693,-6.1682,Entire home/apt,500,3,5,17/07/2022,0.12,1,0,2,1,3
36731209,Shared room in Dublin,141902429,Blenda,Dublin City,53.35746,-6.26483,Shared room,20,3,1,05/08/2019,0.02,1,0,0,1,3
36752076,"Home in Donnybrook/Ballsbridge, 10 min walk to RDS",153342593,Jane,Dublin City,53.31833,-6.21981,Entire home/apt,1000,7,0,,,1,71,0,1,7
36759899,Central 2 Bed Guinness Cottage,276260589,Jane,Dublin City,53.3353,-6.29726,Entire home/apt,200,2,13,29/09/2019,0.32,1,0,0,1,2
36801179,Dublin 6 Twin Room,144079882,Jocelyn,Dublin City,53.32029,-6.2449,Shared room,45,1,1,27/07/2019,0.02,1,0,0,1,1
36830115,Private Room in Central Park,267191503,Ahmed,Dn Laoghaire-Rathdown,53.27209,-6.20261,Private room,55,3,5,11/11/2019,0.13,1,0,0,1,3
36833204,"Fantastic centrally located Apt, Dublin City",153112404,Virginia,Dublin City,53.34037,-6.23464,Entire home/apt,125,3,15,29/09/2019,0.36,1,0,0,1,3
36833248,We like to meet new people.,276795357,Ray,South Dublin,53.2848,-6.42458,Private room,36,1,5,10/01/2020,0.12,1,0,0,1,1
36838805,Beautiful 3 Bed Family Home - Beside Airport,236583579,Celine,Fingal,53.44298,-6.20201,Entire home/apt,270,5,4,28/06/2022,0.1,1,165,2,1,5
36844514,Luxury Ensuite Double Bedroom,276923712,Mark,Dublin City,53.34235,-6.30124,Private room,65,8,2,11/08/2019,0.05,1,0,0,1,8
36862134,"Quiet modern 2 bed, Dublin 4, close to city",274956218,Eimer,Dublin City,53.33048,-6.22704,Entire home/apt,500,2,3,08/08/2019,0.07,1,0,0,1,2
36863389,lovely single room near city centre,4073082,Deirdre,Dublin City,53.36009,-6.26501,Private room,50,2,1,30/07/2019,0.02,1,0,0,1,2
36873057,Cozy Double bedroom with private bathroom In D22,67613426,Gary,South Dublin,53.29558,-6.49652,Private room,59,1,9,09/12/2022,5.29,1,288,9,1,1
36875838,Newly renovated apartment in Georgian building,41201214,Niamh,Dublin City,53.35335659,-6.259698458,Entire home/apt,320,4,14,03/11/2022,2.8,1,0,14,1,4
36901059,Generator - Bed in 6 Bed Dorm Private Facilities,251479861,Generator,Dublin City,53.34728,-6.27924,Shared room,40,1,97,18/11/2022,2.37,6,350,35,6,1
36901427,Generator - Family Room for 4,251479861,Generator,Dublin City,53.34717,-6.27888,Private room,165,1,94,28/11/2022,2.53,6,323,75,6,1
36901457,Generator - Deluxe Twin,251479861,Generator,Dublin City,53.34728,-6.27914,Hotel room,169,1,7,04/09/2022,0.24,6,274,5,6,1
36934308,"Quiet loft near city, seaside, airport & Howth",8084401,Luis,Fingal,53.3887,-6.14011,Private room,70,3,61,09/12/2022,1.48,2,67,45,2,3
36940602,"Heart of City , stunning large two bed apartment .",35726336,Kay,Dublin City,53.34296068,-6.271284412,Entire home/apt,450,3,51,24/10/2022,1.24,1,90,17,1,3
36959080,Double Bedroom 20 Minutes to the City.,151105528,Paul,Dublin City,53.37856,-6.19562,Private room,61,2,124,05/12/2022,3.05,4,70,43,4,2
36960357,Double Room with River Liffey View,266123186,Elo,Dublin City,53.34354,-6.22743,Private room,100,4,31,17/06/2022,0.78,4,275,4,4,4
36977242,Studio Apartment in City Center,154330972,Socky,Dublin City,53.35392,-6.26363,Entire home/apt,120,3,45,01/11/2022,1.13,1,28,20,1,3
36994569,Calm and relax in the heart of Dublin 4...........,107903891,Sinead,Dublin City,53.32239,-6.22934,Private room,100,2,1,11/08/2019,0.02,1,0,0,1,2
37010434,Only female guests comfort close to centre,278251654,Leonor,Dublin City,53.32121,-6.27414,Private room,59,2,16,20/11/2022,0.39,1,0,8,1,2
37028840,Wonderful family home in great Dublin location,114540321,Sarah,Dn Laoghaire-Rathdown,53.29424,-6.19755,Entire home/apt,130,3,5,24/09/2019,0.12,1,0,0,1,3
37029805,Ahoy!  Portside - 2 bedroom Home From Home,257728360,Niamh,Dublin City,53.35145,-6.23233,Entire home/apt,150,2,147,05/12/2022,3.79,2,103,81,2,2
37034621,Double room/Own bathroom/ Proximity to airport,278452273,Denise,Dublin City,53.40628,-6.16798,Private room,100,1,6,06/10/2019,0.15,1,0,0,1,1
37081710,Modern Spacious Penthouse Apt Temple Bar,278874190,Geoffrey,Dublin City,53.34399,-6.26904,Entire home/apt,192,2,22,01/01/2020,0.54,1,0,0,1,2
37092704,Relaxing and Cozy Bedroom by the River in the City,13823045,Elina,Dublin City,53.34487,-6.23752,Private room,70,3,12,26/11/2019,0.3,1,0,0,1,3
37107622,Small double room,465808,Paula,Dn Laoghaire-Rathdown,53.27682,-6.24749,Private room,85,1,119,11/12/2022,2.89,3,267,48,3,1
37111467,**  MODERN & COSY 2-BED APARTMENT IN DUBLIN 1 **,247258115,Sveta,Dublin City,53.35079,-6.25097,Entire home/apt,85,14,22,04/11/2019,0.54,2,0,0,2,14
37117435,Cozy room. With a double bed,229475728,Daniel,Dublin City,53.37798,-6.20031,Private room,999,3,0,,,3,0,0,3,3
37160190,Rathmines,272811933,Toni,Dublin City,53.32499,-6.26596,Private room,40,2,20,16/02/2020,0.49,2,0,0,2,2
37174188,Private room facing semi private garden,216925053,Shivansh,Dublin City,53.34145,-6.22756,Private room,80,3,2,18/08/2019,0.05,1,0,0,1,3
37192109,Large 3 bedroom home,3607069,Karl,Dublin City,53.40543,-6.16827,Entire home/apt,120,2,5,01/01/2020,0.13,1,0,0,1,2
37199428,"A beautiful apartment, in the city center",20214456,Mark,Dublin City,53.33867,-6.28202,Entire home/apt,100,3,7,28/09/2019,0.17,2,0,0,2,3
37207238,Riverside penthouse with private en-suite & sauna,8776188,Lorcan,Dublin City,53.34637,-6.31692,Private room,55,3,12,17/11/2019,0.3,1,0,0,1,3
37211363,'Smells like Guinness' Terrace,17007096,Lara & Padraic,Dublin City,53.34069,-6.27968,Entire home/apt,120,2,7,26/08/2022,0.19,1,0,5,1,2
37226483,A modern 3 bed home with easy access to the city,20214456,Mark,Dublin City,53.31764,-6.32092,Entire home/apt,150,2,2,02/11/2019,0.05,2,0,0,2,2
37236120,Private room in a central location,280340189,Patrick,Dublin City,53.35497,-6.26953,Private room,105,2,41,04/07/2022,1,1,0,8,1,2
37242673,(R1&R2) 2 Double bedrooms with parking space!,145196151,Magdalena,Fingal,53.39247,-6.37865,Private room,94,1,9,14/03/2020,0.23,2,0,0,2,1
37248338,Double Bedroom Dublin,60857537,Tiago,Dublin City,53.35982,-6.25977,Private room,65,3,7,10/02/2020,0.17,1,0,0,1,3
